datetime,date,time,timeframe,strategy,spot_open,spot_high,spot_low,spot_close,fut_open,fut_high,fut_low,fut_close,vwap,ema_fast,ema_slow,rsi,fut_vs_vwap,prev_fut_vs_vwap,vwap_cross,min_body_required,ema_crossover,spot_vs_ema,candle_color,candle_body,rsi_zone,signal,entry_conditions_met,search_atm_strike,search_option_type,search_spot_price,search_capital,search_max_cost,search_min_price,search_max_price,expiry_used,strikes_tried,strike_1_price,strike_1_cost,strike_1_status,strike_2_price,strike_2_cost,strike_2_status,strike_3_price,strike_3_cost,strike_3_status,strike_4_price,strike_4_cost,strike_4_status,failure_reason,pending_strike,pending_strike_type,expected_entry_price,has_position,position_type,position_strike,position_expiry,signal_time,entry_delay,entry_slippage,entry_price,current_price,pnl_points,pnl_rupees,pnl_pct,peak_price,drop_from_peak,trailing_active,hold_minutes,exit_signal,exit_trigger_reason,exit_reason,exit_price,exit_slippage,pnl_gross,transaction_cost,pnl_net,action,action_details,capital,daily_pnl,daily_trades,consecutive_losses,in_cooldown,cache_hits,cache_misses
2025-12-17 10:25:00,2025-12-17,10:25:00,5min,B,25825.1,25830.8,25810.0,25813.65,25894.2,25903.0,25880.6,25887.9,25949.35,25832.73,25851.06,34.85,BELOW,BELOW,NO_CROSS,,BEARISH,BELOW,RED,11.45,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 10:30:00,2025-12-17,10:30:00,5min,B,25812.55,25829.9,25811.05,25821.85,25884.1,25907.4,25881.1,25895.0,25947.77,25829.1,25846.89,37.96,BELOW,BELOW,NO_CROSS,,BEARISH,BELOW,GREEN,9.3,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 10:35:00,2025-12-17,10:35:00,5min,B,25821.3,25821.9,25811.55,25815.35,25895.8,25899.0,25885.8,25891.3,25945.53,25824.52,25842.38,36.47,BELOW,BELOW,NO_CROSS,,BEARISH,BELOW,RED,5.95,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 10:40:00,2025-12-17,10:40:00,5min,B,25815.3,25825.0,25811.45,25819.6,25892.9,25905.0,25890.0,25897.1,25944.66,25822.88,25839.13,38.18,BELOW,BELOW,NO_CROSS,,BEARISH,BELOW,GREEN,4.3,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 10:45:00,2025-12-17,10:45:00,5min,B,25818.95,25834.9,25815.0,25829.25,25902.0,25912.4,25895.0,25902.0,25943.07,25825.0,25837.72,41.98,BELOW,BELOW,NO_CROSS,,BEARISH,ABOVE,GREEN,10.3,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 10:50:00,2025-12-17,10:50:00,5min,B,25829.75,25831.25,25817.55,25818.35,25904.9,25908.1,25891.1,25891.1,25942.57,25822.79,25834.95,39.06,BELOW,BELOW,NO_CROSS,,BEARISH,BELOW,RED,11.4,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 10:55:00,2025-12-17,10:55:00,5min,B,25818.45,25821.7,25801.8,25819.95,25896.0,25903.5,25878.0,25897.0,25940.14,25821.84,25832.81,39.72,BELOW,BELOW,NO_CROSS,,BEARISH,BELOW,GREEN,1.5,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 11:00:00,2025-12-17,11:00:00,5min,B,25819.85,25830.25,25813.05,25822.25,25894.2,25909.8,25891.7,25900.0,25939.06,25821.98,25831.3,40.72,BELOW,BELOW,NO_CROSS,,BEARISH,ABOVE,GREEN,2.4,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 11:05:00,2025-12-17,11:05:00,5min,B,25822.3,25836.7,25820.4,25831.55,25899.4,25912.2,25898.4,25907.4,25938.31,25825.17,25831.34,44.71,BELOW,BELOW,NO_CROSS,,BEARISH,ABOVE,GREEN,9.25,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 11:10:00,2025-12-17,11:10:00,5min,B,25831.75,25843.6,25828.15,25842.05,25909.0,25922.0,25901.3,25920.0,25937.92,25830.8,25832.87,48.9,BELOW,BELOW,NO_CROSS,,BEARISH,ABOVE,GREEN,10.3,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 11:15:00,2025-12-17,11:15:00,5min,B,25843.25,25850.75,25838.1,25839.7,25924.8,25928.3,25910.0,25915.3,25937.46,25833.76,25833.84,48.02,BELOW,BELOW,NO_CROSS,,BEARISH,ABOVE,RED,3.55,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 11:20:00,2025-12-17,11:20:00,5min,B,25840.5,25840.5,25825.3,25828.25,25911.9,25914.2,25899.4,25906.9,25936.77,25831.93,25833.04,43.89,BELOW,BELOW,NO_CROSS,,BEARISH,BELOW,RED,12.25,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 11:25:00,2025-12-17,11:25:00,5min,B,25829.05,25830.9,25812.8,25815.15,25904.3,25907.3,25886.1,25890.0,25936.24,25826.33,25830.49,39.69,BELOW,BELOW,NO_CROSS,,BEARISH,BELOW,RED,13.9,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 11:30:00,2025-12-17,11:30:00,5min,B,25816.1,25822.75,25806.7,25813.6,25888.3,25899.9,25886.0,25892.0,25935.71,25822.09,25828.07,39.21,BELOW,BELOW,NO_CROSS,,BEARISH,BELOW,RED,2.5,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 11:35:00,2025-12-17,11:35:00,5min,B,25814.35,25822.1,25812.35,25821.35,25892.8,25898.5,25890.6,25893.7,25935.44,25821.84,25827.11,42.92,BELOW,BELOW,NO_CROSS,,BEARISH,BELOW,GREEN,7.0,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 11:40:00,2025-12-17,11:40:00,5min,B,25822.05,25834.4,25821.35,25827.95,25899.9,25916.9,25893.1,25905.9,25934.96,25823.88,25827.23,45.94,BELOW,BELOW,NO_CROSS,,BEARISH,ABOVE,GREEN,5.9,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 11:45:00,2025-12-17,11:45:00,5min,B,25828.3,25846.85,25824.45,25845.55,25907.0,25920.0,25901.7,25918.0,25934.65,25831.1,25829.85,53.07,BELOW,BELOW,NO_CROSS,,BULLISH,ABOVE,GREEN,17.25,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 11:50:00,2025-12-17,11:50:00,5min,B,25845.25,25851.3,25822.85,25829.7,25919.0,25921.7,25906.0,25908.0,25934.32,25830.63,25829.83,47.05,BELOW,BELOW,NO_CROSS,,BULLISH,BELOW,RED,15.55,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 11:55:00,2025-12-17,11:55:00,5min,B,25829.3,25833.4,25816.25,25817.4,25902.8,25908.8,25892.6,25899.1,25934.13,25826.22,25828.05,42.98,BELOW,BELOW,NO_CROSS,,BEARISH,BELOW,RED,11.9,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 12:00:00,2025-12-17,12:00:00,5min,B,25817.05,25818.1,25796.6,25797.6,25897.7,25897.7,25870.0,25877.0,25932.46,25816.68,25823.7,37.37,BELOW,BELOW,NO_CROSS,,BEARISH,BELOW,RED,19.45,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 12:05:00,2025-12-17,12:05:00,5min,B,25797.8,25808.5,25789.35,25791.2,25875.0,25884.9,25870.0,25875.0,25931.56,25808.19,25819.06,35.74,BELOW,BELOW,NO_CROSS,,BEARISH,BELOW,RED,6.6,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 12:10:00,2025-12-17,12:10:00,5min,B,25789.95,25808.55,25789.95,25796.25,25871.7,25886.0,25871.0,25875.0,25930.82,25804.21,25815.8,38.03,BELOW,BELOW,NO_CROSS,,BEARISH,BELOW,GREEN,6.3,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 12:15:00,2025-12-17,12:15:00,5min,B,25796.6,25809.15,25794.55,25808.3,25876.1,25888.0,25875.0,25882.0,25930.56,25805.57,25814.73,43.23,BELOW,BELOW,NO_CROSS,,BEARISH,ABOVE,GREEN,11.7,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 12:20:00,2025-12-17,12:20:00,5min,B,25808.15,25808.75,25793.4,25794.6,25886.3,25886.7,25870.0,25874.2,25930.24,25801.91,25811.85,39.2,BELOW,BELOW,NO_CROSS,,BEARISH,BELOW,RED,13.55,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 12:25:00,2025-12-17,12:25:00,5min,B,25795.75,25800.55,25784.95,25785.7,25870.1,25875.0,25861.0,25862.5,25929.05,25796.51,25808.12,36.81,BELOW,BELOW,NO_CROSS,,BEARISH,BELOW,RED,10.05,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 12:30:00,2025-12-17,12:30:00,5min,B,25786.15,25795.85,25786.1,25794.1,25865.0,25875.0,25863.8,25872.5,25928.31,25795.71,25806.11,40.5,BELOW,BELOW,NO_CROSS,,BEARISH,BELOW,GREEN,7.95,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 12:35:00,2025-12-17,12:35:00,5min,B,25794.4,25795.7,25784.35,25787.5,25876.0,25877.0,25865.0,25867.8,25927.5,25792.97,25803.46,38.59,BELOW,BELOW,NO_CROSS,,BEARISH,BELOW,RED,6.9,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 12:40:00,2025-12-17,12:40:00,5min,B,25788.25,25795.3,25784.6,25795.3,25870.1,25877.5,25862.8,25877.5,25926.82,25793.75,25802.29,42.07,BELOW,BELOW,NO_CROSS,,BEARISH,ABOVE,GREEN,7.05,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 12:45:00,2025-12-17,12:45:00,5min,B,25794.9,25802.45,25791.9,25798.95,25877.8,25880.0,25870.0,25875.0,25926.35,25795.48,25801.81,43.68,BELOW,BELOW,NO_CROSS,,BEARISH,ABOVE,GREEN,4.05,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 12:50:00,2025-12-17,12:50:00,5min,B,25799.75,25812.85,25787.55,25787.85,25875.8,25889.0,25865.0,25866.7,25925.89,25792.94,25799.82,40.04,BELOW,BELOW,NO_CROSS,,BEARISH,BELOW,RED,11.9,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 12:55:00,2025-12-17,12:55:00,5min,B,25789.05,25789.25,25780.5,25783.2,25865.0,25869.9,25857.1,25868.0,25925.11,25789.69,25797.44,38.59,BELOW,BELOW,NO_CROSS,,BEARISH,BELOW,RED,5.85,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 13:00:00,2025-12-17,13:00:00,5min,B,25784.05,25795.15,25779.7,25794.9,25870.0,25877.3,25859.9,25870.5,25924.65,25791.43,25797.08,44.08,BELOW,BELOW,NO_CROSS,,BEARISH,ABOVE,GREEN,10.85,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 13:05:00,2025-12-17,13:05:00,5min,B,25794.95,25802.5,25793.95,25793.95,25876.6,25881.2,25871.9,25871.9,25924.34,25792.27,25796.63,43.74,BELOW,BELOW,NO_CROSS,,BEARISH,ABOVE,RED,1.0,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 13:10:00,2025-12-17,13:10:00,5min,B,25793.7,25798.75,25785.7,25791.45,25871.0,25876.0,25866.8,25868.9,25924.03,25792.0,25795.89,42.8,BELOW,BELOW,NO_CROSS,,BEARISH,BELOW,RED,2.25,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 13:15:00,2025-12-17,13:15:00,5min,B,25792.25,25804.8,25788.65,25803.6,25866.9,25885.0,25866.0,25883.0,25923.72,25795.86,25796.99,48.58,BELOW,BELOW,NO_CROSS,,BEARISH,ABOVE,GREEN,11.35,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 13:20:00,2025-12-17,13:20:00,5min,B,25802.9,25810.2,25799.65,25808.65,25884.9,25891.2,25877.9,25888.8,25923.35,25800.13,25798.66,50.81,BELOW,BELOW,NO_CROSS,,BULLISH,ABOVE,GREEN,5.75,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 13:25:00,2025-12-17,13:25:00,5min,B,25809.4,25826.15,25808.35,25811.45,25885.9,25896.0,25883.2,25888.2,25922.87,25803.9,25800.49,52.05,BELOW,BELOW,NO_CROSS,,BULLISH,ABOVE,GREEN,2.05,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 13:30:00,2025-12-17,13:30:00,5min,B,25811.8,25815.5,25796.7,25800.05,25888.0,25891.0,25877.0,25881.0,25922.65,25802.62,25800.42,46.87,BELOW,BELOW,NO_CROSS,,BULLISH,BELOW,RED,11.75,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 13:35:00,2025-12-17,13:35:00,5min,B,25799.6,25800.7,25788.95,25791.1,25875.0,25881.1,25869.1,25872.0,25922.27,25798.78,25799.09,43.23,BELOW,BELOW,NO_CROSS,,BEARISH,BELOW,RED,8.5,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 13:40:00,2025-12-17,13:40:00,5min,B,25793.1,25795.15,25781.75,25786.5,25872.7,25875.4,25860.0,25865.0,25921.71,25794.69,25797.29,41.45,BELOW,BELOW,NO_CROSS,,BEARISH,BELOW,RED,6.6,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 13:45:00,2025-12-17,13:45:00,5min,B,25787.1,25796.6,25786.95,25790.85,25863.4,25871.5,25862.0,25866.4,25921.38,25793.41,25796.37,43.81,BELOW,BELOW,NO_CROSS,,BEARISH,BELOW,GREEN,3.75,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 13:50:00,2025-12-17,13:50:00,5min,B,25791.35,25794.6,25787.2,25793.6,25869.6,25874.9,25866.0,25874.9,25921.22,25793.47,25795.98,45.31,BELOW,BELOW,NO_CROSS,,BEARISH,ABOVE,GREEN,2.25,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 13:55:00,2025-12-17,13:55:00,5min,B,25794.65,25797.5,25780.9,25795.45,25874.4,25874.9,25860.0,25873.8,25920.71,25794.13,25795.9,46.34,BELOW,BELOW,NO_CROSS,,BEARISH,ABOVE,GREEN,0.8,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 14:00:00,2025-12-17,14:00:00,5min,B,25795.9,25798.4,25787.0,25793.35,25874.0,25879.0,25865.1,25872.8,25920.41,25793.87,25795.54,45.29,BELOW,BELOW,NO_CROSS,,BEARISH,BELOW,RED,2.55,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 14:05:00,2025-12-17,14:05:00,5min,B,25793.7,25798.65,25790.85,25791.4,25873.5,25886.3,25871.4,25871.4,25919.98,25793.05,25794.95,44.29,BELOW,BELOW,NO_CROSS,,BEARISH,BELOW,RED,2.3,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 14:10:00,2025-12-17,14:10:00,5min,B,25791.65,25800.25,25787.5,25798.5,25874.8,25886.0,25867.6,25881.0,25919.74,25794.86,25795.45,48.74,BELOW,BELOW,NO_CROSS,,BEARISH,ABOVE,GREEN,6.85,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 14:15:00,2025-12-17,14:15:00,5min,B,25799.5,25827.8,25797.25,25827.65,25885.9,25894.2,25880.0,25894.0,25919.34,25805.79,25800.05,62.13,BELOW,BELOW,NO_CROSS,,BULLISH,ABOVE,GREEN,28.15,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 14:20:00,2025-12-17,14:20:00,5min,B,25827.9,25832.65,25796.3,25797.55,25893.0,25895.8,25874.4,25874.4,25918.84,25803.05,25799.7,48.15,BELOW,BELOW,NO_CROSS,,BULLISH,BELOW,RED,30.35,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 14:25:00,2025-12-17,14:25:00,5min,B,25797.65,25799.85,25787.7,25791.65,25874.5,25874.9,25864.8,25870.1,25918.43,25799.25,25798.55,45.96,BELOW,BELOW,NO_CROSS,,BULLISH,BELOW,RED,6.0,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 14:30:00,2025-12-17,14:30:00,5min,B,25792.9,25811.85,25791.0,25811.1,25871.5,25880.0,25866.7,25877.5,25918.17,25803.2,25800.34,53.46,BELOW,BELOW,NO_CROSS,,BULLISH,ABOVE,GREEN,18.2,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 14:35:00,2025-12-17,14:35:00,5min,B,25814.05,25819.65,25773.05,25776.15,25880.0,25884.0,25860.0,25862.2,25917.03,25794.18,25796.88,42.15,BELOW,BELOW,NO_CROSS,,BEARISH,BELOW,RED,37.9,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 14:40:00,2025-12-17,14:40:00,5min,B,25776.05,25794.35,25770.8,25793.25,25861.8,25876.0,25860.0,25876.0,25916.37,25793.87,25796.36,47.95,BELOW,BELOW,NO_CROSS,,BEARISH,BELOW,GREEN,17.2,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 14:45:00,2025-12-17,14:45:00,5min,B,25792.0,25813.7,25790.9,25807.25,25878.0,25889.9,25870.1,25885.0,25915.96,25798.33,25797.92,52.18,BELOW,BELOW,NO_CROSS,,BULLISH,ABOVE,GREEN,15.25,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 14:50:00,2025-12-17,14:50:00,5min,B,25808.05,25823.7,25802.8,25812.0,25886.0,25892.8,25881.0,25889.1,25915.63,25802.89,25799.93,53.56,BELOW,BELOW,NO_CROSS,,BULLISH,ABOVE,GREEN,3.95,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 14:55:00,2025-12-17,14:55:00,5min,B,25813.2,25815.55,25804.75,25813.8,25889.9,25893.0,25878.9,25885.5,25915.37,25806.52,25801.91,54.1,BELOW,BELOW,NO_CROSS,,BULLISH,ABOVE,GREEN,0.6,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 15:00:00,2025-12-17,15:00:00,5min,B,25814.65,25831.55,25814.65,25825.0,25892.0,25905.6,25888.8,25894.9,25914.81,25812.68,25805.21,57.42,BELOW,BELOW,NO_CROSS,,BULLISH,ABOVE,GREEN,10.35,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
2025-12-17 15:05:00,2025-12-17,15:05:00,5min,B,25823.45,25827.65,25817.2,25817.95,25893.8,25898.0,25890.3,25893.0,25914.54,25814.44,25807.03,54.73,BELOW,BELOW,NO_CROSS,,BULLISH,ABOVE,RED,5.5,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,5021.4,1904.63,1,0,FALSE,18,0
