datetime,date,time,timeframe,strategy,spot_open,spot_high,spot_low,spot_close,fut_open,fut_high,fut_low,fut_close,vwap,ema_fast,ema_slow,rsi,fut_vs_vwap,prev_fut_vs_vwap,vwap_cross,min_body_required,ema_crossover,spot_vs_ema,candle_color,candle_body,rsi_zone,signal,entry_conditions_met,search_atm_strike,search_option_type,search_spot_price,search_capital,search_max_cost,search_min_price,search_max_price,expiry_used,strikes_tried,strike_1_price,strike_1_cost,strike_1_status,strike_2_price,strike_2_cost,strike_2_status,strike_3_price,strike_3_cost,strike_3_status,strike_4_price,strike_4_cost,strike_4_status,failure_reason,has_position,position_type,position_strike,position_expiry,entry_price,current_price,pnl_points,pnl_rupees,pnl_pct,peak_price,drop_from_peak,trailing_active,hold_minutes,exit_signal,exit_reason,exit_price,action,action_details,capital,daily_pnl,daily_trades,consecutive_losses,in_cooldown,cache_hits,cache_misses
2025-12-22 13:00:00,2025-12-22,13:00:00,3min,C,26138.9,26144.35,26138.65,26141.6,26183.5,26189.1,26182.3,26186.5,26175.91,26139.61,26137.82,53.25,ABOVE,,,,BULLISH,ABOVE,GREEN,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,CE,26150,,47.15,50.25,3.1,232.5,6.57,49.35,-0.9,FALSE,9.0,,,,HOLDING,PnL: ₹232 | Peak: ₹49.35,44905.0,56.25,2,0,FALSE,47,0
2025-12-22 13:03:00,2025-12-22,13:03:00,3min,C,26141.5,26144.2,26139.1,26139.5,26186.6,26188.6,26182.7,26186.8,26175.94,26139.57,26138.06,51.83,ABOVE,,,,BULLISH,BELOW,RED,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,CE,26150,,47.15,49.4,2.25,168.75,4.77,50.25,0.85,FALSE,12.0,,,,HOLDING,PnL: ₹169 | Peak: ₹50.25,44905.0,56.25,2,0,FALSE,47,0
2025-12-22 13:06:00,2025-12-22,13:06:00,3min,C,26139.1,26144.0,26137.75,26141.25,26186.5,26188.0,26181.5,26187.7,26175.99,26140.13,26138.52,52.95,ABOVE,,,,BULLISH,ABOVE,GREEN,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,CE,26150,,47.15,49.7,2.55,191.25,5.41,50.25,0.55,FALSE,15.0,,,,HOLDING,PnL: ₹191 | Peak: ₹50.25,44905.0,56.25,2,0,FALSE,47,0
2025-12-22 13:09:00,2025-12-22,13:09:00,3min,C,26141.6,26143.6,26139.15,26140.8,26185.9,26191.0,26182.5,26188.1,26176.07,26140.35,26138.84,52.62,ABOVE,,,,BULLISH,ABOVE,RED,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,CE,26150,,47.15,49.7,2.55,191.25,5.41,50.25,0.55,FALSE,18.0,,,,HOLDING,PnL: ₹191 | Peak: ₹50.25,44905.0,56.25,2,0,FALSE,47,0
2025-12-22 13:12:00,2025-12-22,13:12:00,3min,C,26141.05,26143.05,26138.6,26139.95,26189.9,26190.6,26180.3,26187.0,26176.11,26140.22,26139.0,51.94,ABOVE,,,,BULLISH,BELOW,RED,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,CE,26150,,47.15,48.9,1.75,131.25,3.71,50.25,1.35,FALSE,21.0,,,,HOLDING,PnL: ₹131 | Peak: ₹50.25,44905.0,56.25,2,0,FALSE,47,0
2025-12-22 13:15:00,2025-12-22,13:15:00,3min,C,26141.45,26146.7,26140.25,26144.75,26188.4,26190.0,26184.7,26189.2,26176.15,26141.73,26139.82,55.43,ABOVE,,,,BULLISH,ABOVE,GREEN,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,CE,26150,,47.15,51.25,4.1,307.5,8.7,50.25,-1.0,FALSE,24.0,,,,HOLDING,PnL: ₹308 | Peak: ₹50.25,44905.0,56.25,2,0,FALSE,47,0
2025-12-22 13:18:00,2025-12-22,13:18:00,3min,C,26143.7,26147.55,26139.25,26143.4,26190.0,26190.5,26184.5,26189.0,26176.2,26142.29,26140.33,54.24,ABOVE,,,,BULLISH,ABOVE,RED,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,CE,26150,,47.15,50.7,3.55,266.25,7.53,51.25,0.55,TRUE,27.0,,,,HOLDING,PnL: ₹266 | Peak: ₹51.25,44905.0,56.25,2,0,FALSE,47,0
2025-12-22 13:21:00,2025-12-22,13:21:00,3min,C,26141.25,26148.7,26141.15,26144.3,26190.0,26191.0,26186.0,26190.0,26176.25,26142.96,26140.9,54.93,ABOVE,,,,BULLISH,ABOVE,GREEN,3.05,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,CE,26150,,47.15,50.45,3.3,247.5,7.0,51.25,0.8,TRUE,30.0,,TIME_EXIT,50.45,EXIT_TIME_EXIT,PnL: ₹248 (3.3 pts),45152.5,56.25,2,0,FALSE,47,0
2025-12-22 13:24:00,2025-12-22,13:24:00,3min,C,26144.45,26148.95,26142.95,26146.9,26190.9,26193.5,26189.5,26193.5,26176.3,26144.27,26141.76,56.97,ABOVE,,,10.0,BULLISH,ABOVE,GREEN,2.45,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,45152.5,303.75,2,0,FALSE,47,0
2025-12-22 13:27:00,2025-12-22,13:27:00,3min,C,26146.9,26150.95,26144.85,26148.15,26193.0,26194.8,26191.0,26191.0,26176.36,26145.56,26142.67,57.95,ABOVE,,,10.0,BULLISH,ABOVE,GREEN,1.25,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,45152.5,303.75,2,0,FALSE,47,0
2025-12-22 13:30:00,2025-12-22,13:30:00,3min,C,26148.2,26153.6,26146.35,26150.0,26192.0,26193.8,26190.0,26192.0,26176.4,26147.04,26143.72,59.43,ABOVE,,,10.0,BULLISH,ABOVE,GREEN,1.8,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,45152.5,303.75,2,0,FALSE,47,0
2025-12-22 13:33:00,2025-12-22,13:33:00,3min,C,26150.95,26157.25,26147.75,26147.8,26193.0,26197.0,26191.0,26193.4,26176.55,26147.3,26144.3,56.87,ABOVE,,,10.0,BULLISH,ABOVE,RED,3.15,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,45152.5,303.75,2,0,FALSE,47,0
2025-12-22 13:36:00,2025-12-22,13:36:00,3min,C,26148.45,26150.05,26138.4,26138.85,26193.5,26193.5,26183.3,26187.0,26176.62,26144.48,26143.52,47.84,ABOVE,,,10.0,BULLISH,BELOW,RED,9.6,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,45152.5,303.75,2,0,FALSE,47,0
2025-12-22 13:39:00,2025-12-22,13:39:00,3min,C,26139.0,26144.85,26138.6,26143.8,26186.8,26188.0,26185.1,26186.1,26176.66,26144.25,26143.56,52.35,ABOVE,,,10.0,BULLISH,BELOW,GREEN,4.8,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,45152.5,303.75,2,0,FALSE,47,0
2025-12-22 13:42:00,2025-12-22,13:42:00,3min,C,26144.05,26149.5,26142.6,26144.35,26188.0,26191.0,26186.1,26189.6,26176.71,26144.29,26143.67,52.83,ABOVE,,,10.0,BULLISH,ABOVE,GREEN,0.3,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,45152.5,303.75,2,0,FALSE,47,0
2025-12-22 13:45:00,2025-12-22,13:45:00,3min,C,26144.0,26150.3,26143.45,26147.65,26188.5,26191.5,26187.4,26191.3,26176.74,26145.41,26144.24,55.76,ABOVE,,,10.0,BULLISH,ABOVE,GREEN,3.65,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,45152.5,303.75,2,0,FALSE,47,0
2025-12-22 13:48:00,2025-12-22,13:48:00,3min,C,26148.1,26150.85,26145.85,26148.1,26191.4,26192.2,26190.0,26191.0,26176.8,26146.3,26144.79,56.16,ABOVE,,,10.0,BULLISH,ABOVE,RED,0.0,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,45152.5,303.75,2,0,FALSE,47,0
2025-12-22 13:51:00,2025-12-22,13:51:00,3min,C,26147.8,26149.75,26145.1,26148.2,26191.1,26191.8,26189.0,26189.1,26176.82,26146.94,26145.28,56.25,ABOVE,,,10.0,BULLISH,ABOVE,GREEN,0.4,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,45152.5,303.75,2,0,FALSE,47,0
2025-12-22 13:54:00,2025-12-22,13:54:00,3min,C,26148.1,26148.9,26142.95,26144.9,26189.2,26190.6,26185.5,26185.5,26176.85,26146.26,26145.23,52.25,ABOVE,,,10.0,BULLISH,BELOW,RED,3.2,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,45152.5,303.75,2,0,FALSE,47,0
2025-12-22 13:57:00,2025-12-22,13:57:00,3min,C,26145.1,26148.0,26143.15,26144.9,26188.5,26188.5,26185.1,26187.3,26176.88,26145.81,26145.18,52.25,ABOVE,,,10.0,BULLISH,BELOW,RED,0.2,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,45152.5,303.75,2,0,FALSE,47,0
2025-12-22 14:00:00,2025-12-22,14:00:00,3min,C,26144.95,26152.6,26143.65,26148.5,26188.0,26192.1,26185.2,26190.2,26176.94,26146.7,26145.65,56.19,ABOVE,,,10.0,BULLISH,ABOVE,GREEN,3.55,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,45152.5,303.75,2,0,FALSE,47,0
2025-12-22 14:03:00,2025-12-22,14:03:00,3min,C,26148.95,26151.25,26144.8,26146.25,26190.0,26190.2,26185.2,26187.2,26176.98,26146.55,26145.74,53.23,ABOVE,,,10.0,BULLISH,BELOW,RED,2.7,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,45152.5,303.75,2,0,FALSE,47,0
2025-12-22 14:06:00,2025-12-22,14:06:00,3min,C,26146.3,26150.0,26137.7,26138.0,26187.0,26189.2,26180.0,26181.0,26177.03,26143.7,26144.63,44.07,ABOVE,,,10.0,BEARISH,BELOW,RED,8.3,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,45152.5,303.75,2,0,FALSE,47,0
2025-12-22 14:09:00,2025-12-22,14:09:00,3min,C,26137.95,26139.15,26128.6,26128.6,26180.6,26183.0,26177.1,26182.0,26177.04,26138.67,26142.34,36.38,ABOVE,,,10.0,BEARISH,BELOW,RED,9.35,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,45152.5,303.75,2,0,FALSE,47,0
2025-12-22 14:12:00,2025-12-22,14:12:00,3min,C,26128.45,26145.4,26125.85,26143.5,26182.4,26190.0,26180.1,26190.0,26177.11,26140.28,26142.51,50.98,ABOVE,,,10.0,BEARISH,ABOVE,GREEN,15.05,NEUTRAL,BUY_CE,TRUE,26150,CE,26143.5,10000.0,9500.0,30.0,200.0,2025-12-23,26150(ATM),48.8,3660.0,SELECTED,,,,,,,,,,,FALSE,CE,26150,2025-12-23,48.8,,,,,,,,,,,,ENTRY_BUY_CE,ATM @ ₹48.80,45152.5,303.75,2,0,FALSE,47,0
2025-12-22 14:15:00,2025-12-22,14:15:00,3min,C,26143.85,26147.1,26139.95,26140.55,26185.2,26191.5,26185.0,26185.0,26177.14,26140.37,26142.23,48.6,ABOVE,,,,BEARISH,ABOVE,RED,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,CE,26150,,48.8,50.45,1.65,123.75,3.38,48.8,-1.65,FALSE,3.0,,,,HOLDING,PnL: ₹124 | Peak: ₹48.80,45152.5,303.75,3,0,FALSE,47,0
2025-12-22 14:18:00,2025-12-22,14:18:00,3min,C,26141.4,26141.95,26131.1,26132.75,26184.0,26185.6,26180.0,26180.9,26177.17,26137.83,26140.87,42.9,ABOVE,,,,BEARISH,BELOW,RED,8.65,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,CE,26150,,48.8,47.65,-1.15,-86.25,-2.36,50.45,2.8,FALSE,6.0,,,,HOLDING,PnL: ₹-86 | Peak: ₹50.45,45152.5,303.75,3,0,FALSE,47,0
2025-12-22 14:21:00,2025-12-22,14:21:00,3min,C,26133.2,26145.5,26128.55,26142.95,26181.3,26191.0,26180.0,26189.8,26177.21,26139.54,26141.17,50.99,ABOVE,,,,BEARISH,ABOVE,GREEN,9.75,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,CE,26150,,48.8,48.0,-0.8,-60.0,-1.64,50.45,2.45,FALSE,9.0,,,,HOLDING,PnL: ₹-60 | Peak: ₹50.45,45152.5,303.75,3,0,FALSE,47,0
2025-12-22 14:24:00,2025-12-22,14:24:00,3min,C,26143.6,26154.25,26142.3,26152.35,26191.0,26194.2,26187.0,26193.0,26177.32,26143.81,26142.77,57.04,ABOVE,,,,BULLISH,ABOVE,GREEN,8.75,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,CE,26150,,48.8,50.85,2.05,153.75,4.2,50.45,-0.4,FALSE,12.0,,,,HOLDING,PnL: ₹154 | Peak: ₹50.45,45152.5,303.75,3,0,FALSE,47,0
2025-12-22 14:27:00,2025-12-22,14:27:00,3min,C,26152.05,26158.75,26151.0,26157.45,26190.4,26194.2,26186.6,26193.8,26177.38,26148.35,26144.87,59.92,ABOVE,,,,BULLISH,ABOVE,GREEN,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,CE,26150,,48.8,51.45,2.65,198.75,5.43,50.85,-0.6,FALSE,15.0,,,,HOLDING,PnL: ₹199 | Peak: ₹50.85,45152.5,303.75,3,0,FALSE,47,0
2025-12-22 14:30:00,2025-12-22,14:30:00,3min,C,26157.9,26159.3,26151.35,26152.2,26193.9,26194.4,26186.0,26187.5,26177.43,26149.64,26145.91,55.77,ABOVE,,,,BULLISH,ABOVE,RED,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,CE,26150,,48.8,50.15,1.35,101.25,2.77,51.45,1.3,FALSE,18.0,,,,HOLDING,PnL: ₹101 | Peak: ₹51.45,45152.5,303.75,3,0,FALSE,47,0
2025-12-22 14:33:00,2025-12-22,14:33:00,3min,C,26152.3,26174.4,26150.25,26174.4,26187.0,26206.5,26187.0,26203.5,26178.07,26157.89,26149.98,66.38,ABOVE,,,,BULLISH,ABOVE,GREEN,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,CE,26150,,48.8,50.8,2.0,150.0,4.1,51.45,0.65,FALSE,21.0,,,,HOLDING,PnL: ₹150 | Peak: ₹51.45,45152.5,303.75,3,0,FALSE,47,0
2025-12-22 14:36:00,2025-12-22,14:36:00,3min,C,26174.5,26178.5,26170.35,26171.7,26203.1,26203.5,26196.8,26198.1,26178.37,26162.49,26153.09,64.36,ABOVE,,,,BULLISH,ABOVE,RED,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,CE,26150,,48.8,56.5,7.7,577.5,15.78,51.45,-5.05,FALSE,24.0,,,,HOLDING,PnL: ₹578 | Peak: ₹51.45,45152.5,303.75,3,0,FALSE,47,0
2025-12-22 14:39:00,2025-12-22,14:39:00,3min,C,26172.8,26173.6,26160.0,26161.75,26198.0,26198.7,26190.5,26193.2,26178.54,26162.25,26154.32,57.42,ABOVE,,,,BULLISH,BELOW,RED,11.05,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,CE,26150,,48.8,52.95,4.15,311.25,8.5,56.5,3.55,TRUE,27.0,,TRAILING_STOP,52.95,EXIT_TRAILING_STOP,PnL: ₹311 (4.2 pts),45463.75,303.75,3,0,FALSE,47,0
2025-12-22 14:42:00,2025-12-22,14:42:00,3min,C,26161.5,26164.9,26157.15,26159.25,26191.1,26199.2,26191.1,26193.6,26178.7,26161.25,26155.03,55.79,ABOVE,,,10.0,BULLISH,BELOW,RED,2.25,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,45463.75,615.0,3,0,FALSE,47,0
2025-12-22 14:45:00,2025-12-22,14:45:00,3min,C,26159.35,26161.9,26154.65,26159.05,26192.0,26197.1,26189.3,26194.6,26178.97,26160.51,26155.6,55.65,ABOVE,,,10.0,BULLISH,BELOW,RED,0.3,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,45463.75,615.0,3,0,FALSE,47,0
2025-12-22 14:48:00,2025-12-22,14:48:00,3min,C,26158.05,26160.65,26154.4,26155.8,26196.6,26198.3,26190.2,26193.5,26179.05,26158.94,26155.63,53.37,ABOVE,,,10.0,BULLISH,BELOW,RED,2.25,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,45463.75,615.0,3,0,FALSE,47,0
2025-12-22 14:51:00,2025-12-22,14:51:00,3min,C,26156.15,26160.6,26154.65,26159.1,26192.0,26199.0,26192.0,26195.0,26179.1,26159.0,26156.13,55.37,ABOVE,,,10.0,BULLISH,ABOVE,GREEN,2.95,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,45463.75,615.0,3,0,FALSE,47,0
2025-12-22 14:54:00,2025-12-22,14:54:00,3min,C,26158.65,26164.3,26158.65,26161.6,26193.5,26199.9,26193.0,26199.0,26179.2,26159.86,26156.91,56.88,ABOVE,,,10.0,BULLISH,ABOVE,GREEN,2.95,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,45463.75,615.0,3,0,FALSE,47,0
2025-12-22 14:57:00,2025-12-22,14:57:00,3min,C,26161.8,26166.25,26160.45,26162.75,26199.9,26201.0,26196.0,26199.0,26179.33,26160.83,26157.74,57.59,ABOVE,,,10.0,BULLISH,ABOVE,GREEN,0.95,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,45463.75,615.0,3,0,FALSE,47,0
2025-12-22 15:00:00,2025-12-22,15:00:00,3min,C,26164.8,26179.35,26164.8,26176.45,26200.0,26205.0,26200.0,26203.9,26179.72,26166.03,26160.41,64.98,ABOVE,,,10.0,BULLISH,ABOVE,GREEN,11.65,NEUTRAL,BUY_CE,TRUE,26200,CE,26176.45,10000.0,9500.0,30.0,200.0,2025-12-23,26200(ATM),33.2,2490.0,SELECTED,,,,,,,,,,,FALSE,CE,26200,2025-12-23,33.2,,,,,,,,,,,,ENTRY_BUY_CE,ATM @ ₹33.20,45463.75,615.0,3,0,FALSE,48,0
2025-12-22 15:03:00,2025-12-22,15:03:00,3min,C,26175.85,26179.7,26174.75,26176.85,26203.0,26203.9,26196.1,26199.1,26180.08,26169.64,26162.76,65.17,ABOVE,,,,BULLISH,ABOVE,GREEN,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,CE,26200,,33.2,32.9,-0.3,-22.5,-0.9,33.2,0.3,FALSE,3.0,,,,HOLDING,PnL: ₹-22 | Peak: ₹33.20,45463.75,615.0,4,0,FALSE,48,0
2025-12-22 15:06:00,2025-12-22,15:06:00,3min,C,26177.25,26180.55,26171.6,26173.0,26198.9,26202.4,26196.1,26198.8,26180.34,26170.76,26164.23,61.68,ABOVE,,,,BULLISH,ABOVE,RED,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,CE,26200,,33.2,33.5,0.3,22.5,0.9,33.2,-0.3,FALSE,6.0,,,,HOLDING,PnL: ₹22 | Peak: ₹33.20,45463.75,615.0,4,0,FALSE,48,0
2025-12-22 15:09:00,2025-12-22,15:09:00,3min,C,26173.6,26176.4,26170.6,26173.7,26198.1,26200.0,26195.2,26200.0,26180.6,26171.74,26165.58,62.08,ABOVE,,,,BULLISH,ABOVE,GREEN,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,CE,26200,,33.2,32.55,-0.65,-48.75,-1.96,33.5,0.95,FALSE,9.0,,,,HOLDING,PnL: ₹-49 | Peak: ₹33.50,45463.75,615.0,4,0,FALSE,48,0
2025-12-22 15:12:00,2025-12-22,15:12:00,3min,C,26174.8,26176.4,26169.15,26174.8,26198.8,26200.3,26193.1,26200.0,26180.85,26172.76,26166.9,62.73,ABOVE,,,,BULLISH,ABOVE,RED,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,CE,26200,,33.2,32.35,-0.85,-63.75,-2.56,33.5,1.15,FALSE,12.0,,,,HOLDING,PnL: ₹-64 | Peak: ₹33.50,45463.75,615.0,4,0,FALSE,48,0
2025-12-22 15:15:00,2025-12-22,15:15:00,3min,C,26174.95,26176.45,26169.45,26170.35,26199.1,26201.6,26194.9,26199.0,26181.36,26171.96,26167.39,58.35,ABOVE,,,,BULLISH,BELOW,RED,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,CE,26200,,33.2,32.5,-0.7,-52.5,-2.11,33.5,1.0,FALSE,15.0,,,,HOLDING,PnL: ₹-52 | Peak: ₹33.50,45463.75,615.0,4,0,FALSE,48,0
2025-12-22 15:18:00,2025-12-22,15:18:00,3min,C,26170.6,26172.4,26164.8,26169.25,26196.4,26200.7,26190.5,26197.0,26181.92,26171.05,26167.66,57.29,ABOVE,,,,BULLISH,BELOW,RED,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,CE,26200,,33.2,32.35,-0.85,-63.75,-2.56,33.5,1.15,FALSE,18.0,,,,HOLDING,PnL: ₹-64 | Peak: ₹33.50,45463.75,615.0,4,0,FALSE,48,0
2025-12-22 15:21:00,2025-12-22,15:21:00,3min,C,26169.15,26172.0,26163.35,26166.85,26197.4,26197.4,26193.0,26195.2,26182.14,26169.65,26167.54,54.93,ABOVE,,,,BULLISH,BELOW,RED,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NOT_MARKET_HOURS,,45463.75,615.0,4,0,FALSE,,
2025-12-22 15:24:00,2025-12-22,15:24:00,3min,C,26165.55,26173.25,26165.1,26168.95,26195.7,26200.6,26193.2,26200.6,26182.5,26169.42,26167.74,56.61,ABOVE,,,,BULLISH,BELOW,GREEN,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NOT_MARKET_HOURS,,45463.75,615.0,4,0,FALSE,,
2025-12-22 15:27:00,2025-12-22,15:27:00,3min,C,26166.85,26171.35,26160.95,26162.75,26200.0,26202.0,26196.0,26201.4,26182.85,26167.2,26167.03,50.61,ABOVE,,,,BULLISH,BELOW,RED,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NOT_MARKET_HOURS,,45463.75,615.0,4,0,FALSE,,
2025-12-22 15:30:00,2025-12-22,15:30:00,3min,C,26161.6,26161.6,26161.6,26161.6,26201.4,26201.4,26201.4,26201.4,26182.85,26165.33,26166.25,49.56,ABOVE,,,,BEARISH,BELOW,RED,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NOT_MARKET_HOURS,,45463.75,615.0,4,0,FALSE,,
2025-12-23 09:15:00,2025-12-23,09:15:00,3min,C,26197.8,26197.8,26145.75,26153.35,26238.0,26238.0,26191.1,26200.0,26216.48,26161.34,26164.41,42.72,BELOW,,,,BEARISH,BELOW,RED,44.45,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NOT_MARKET_HOURS,,45463.75,0.0,0,0,FALSE,,
2025-12-23 09:18:00,2025-12-23,09:18:00,3min,C,26152.2,26169.05,26152.2,26165.0,26195.2,26212.0,26195.2,26209.0,26212.08,26162.56,26164.49,52.66,BELOW,,,,BEARISH,ABOVE,GREEN,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NOT_MARKET_HOURS,,45463.75,0.0,0,0,FALSE,,
2025-12-23 09:21:00,2025-12-23,09:21:00,3min,C,26165.3,26171.45,26150.4,26158.85,26209.3,26218.9,26196.1,26199.4,26211.52,26161.32,26163.69,47.93,BELOW,,,,BEARISH,BELOW,RED,6.45,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,CE,26200,,33.2,29.95,-3.25,-243.75,-9.79,33.5,3.55,FALSE,1101.0,,TIME_EXIT,29.95,EXIT_TIME_EXIT,PnL: ₹-244 (-3.2 pts),45220.0,0.0,0,0,FALSE,48,0
2025-12-23 09:24:00,2025-12-23,09:24:00,3min,C,26158.65,26158.7,26141.75,26150.35,26204.0,26206.9,26184.1,26195.6,26208.88,26157.66,26161.78,42.28,BELOW,,,10.0,BEARISH,BELOW,RED,8.3,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,45220.0,-243.75,0,1,FALSE,48,0
2025-12-23 09:27:00,2025-12-23,09:27:00,3min,C,26150.65,26152.0,26141.95,26149.65,26197.1,26200.0,26185.7,26197.0,26207.23,26154.99,26160.05,41.84,BELOW,,,10.0,BEARISH,BELOW,RED,1.0,NEUTRAL,,FALSE,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,,,,,,,,,SKIP_NO_SIGNAL,,45220.0,-243.75,0,1,FALSE,48,0
2025-12-23 09:30:00,2025-12-23,09:30:00,3min,C,26150.0,26150.0,26134.45,26137.6,26192.1,26194.9,26179.9,26184.5,26205.15,26149.2,26156.84,35.11,BELOW,,,10.0,BEARISH,BELOW,RED,12.4,NEUTRAL,BUY_PE,TRUE,26150,PE,26137.6,10000.0,9500.0,30.0,200.0,2025-12-23,26150(ATM),48.05,3603.75,SELECTED,,,,,,,,,,,FALSE,PE,26150,2025-12-23,48.05,,,,,,,,,,,,ENTRY_BUY_PE,ATM @ ₹48.05,45220.0,-243.75,0,1,FALSE,49,0
2025-12-23 09:33:00,2025-12-23,09:33:00,3min,C,26136.55,26145.4,26135.4,26142.8,26181.2,26189.0,26180.2,26187.7,26204.19,26147.06,26154.84,39.62,BELOW,,,,BEARISH,BELOW,GREEN,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,PE,26150,,48.05,47.95,-0.1,-7.5,-0.21,48.05,0.1,FALSE,3.0,,,,HOLDING,PnL: ₹-8 | Peak: ₹48.05,45220.0,-243.75,1,1,FALSE,49,0
